event_date,event_name,device_category,traffic_source,item_category,event_count,unique_users,total_revenue
2020-12-16,page_view,mobile,google,Home,130,40,0
2020-12-16,page_view,mobile,google,Books,72,28,0
2020-12-16,page_view,mobile,google,Beauty,50,14,0
2020-12-16,page_view,mobile,google,Toys,85,29,0
2020-12-16,page_view,mobile,direct,Electronics,4,1,0
2020-12-16,page_view,mobile,direct,Sports,19,5,0
2020-12-16,page_view,mobile,direct,Books,26,8,0
2020-12-16,page_view,mobile,social,Books,13,5,0
2020-12-16,page_view,mobile,organic,Apparel,31,8,0
2020-12-16,page_view,mobile,organic,Electronics,42,13,0
2020-12-16,page_view,mobile,organic,Home,23,7,0
2020-12-16,page_view,mobile,organic,Beauty,384,139,0
2020-12-16,page_view,mobile,email,Toys,52,19,0
2020-12-16,page_view,tablet,organic,Sports,31,11,0
2020-12-16,page_view,tablet,email,Home,25,9,0
2020-12-16,view_item,desktop,google,Electronics,26,10,0
2020-12-16,view_item,desktop,google,Home,67,34,0
2020-12-16,view_item,desktop,google,Books,75,26,0
2020-12-16,view_item,desktop,google,Beauty,148,66,0
2020-12-16,view_item,desktop,direct,Books,44,22,0
2020-12-16,view_item,desktop,direct,Toys,48,21,0
2020-12-16,view_item,desktop,organic,Home,25,12,0
2020-12-16,view_item,desktop,organic,Toys,2,1,0
2020-12-16,view_item,desktop,email,Apparel,5,3,0
2020-12-16,view_item,desktop,email,Books,3,1,0
2020-12-16,view_item,mobile,google,Electronics,91,33,0
2020-12-16,view_item,mobile,google,Books,79,30,0
2020-12-16,view_item,mobile,direct,Sports,9,3,0
2020-12-16,view_item,mobile,direct,Books,65,26,0
2020-12-16,view_item,mobile,direct,Toys,32,12,0
2020-12-16,view_item,mobile,social,Books,49,25,0
2020-12-16,view_item,mobile,organic,Electronics,6,2,0
2020-12-16,view_item,mobile,organic,Sports,18,9,0
2020-12-16,view_item,mobile,email,Beauty,11,4,0
2020-12-16,view_item,tablet,google,Books,16,7,0
2020-12-16,view_item,tablet,direct,Electronics,9,5,0
2020-12-16,view_item,tablet,social,Books,24,12,0
2020-12-16,view_item,tablet,social,Beauty,9,4,0
2020-12-16,view_item,tablet,organic,Sports,53,21,0
2020-12-16,view_item,tablet,organic,Beauty,9,5,0
2020-12-16,view_item,tablet,organic,Toys,33,15,0
2020-12-16,add_to_cart,desktop,google,Electronics,46,28,0
2020-12-16,add_to_cart,desktop,google,Home,23,14,0
2020-12-16,add_to_cart,desktop,google,Toys,73,42,0
2020-12-16,add_to_cart,desktop,direct,Books,6,3,0
2020-12-16,add_to_cart,desktop,social,Beauty,7,4,0
2020-12-16,add_to_cart,desktop,organic,Sports,8,5,0
2020-12-16,add_to_cart,desktop,organic,Books,40,20,0
2020-12-16,add_to_cart,mobile,google,Toys,30,16,0
2020-12-16,add_to_cart,mobile,organic,Apparel,9,6,0
2020-12-16,add_to_cart,mobile,organic,Beauty,139,75,0
2020-12-16,add_to_cart,mobile,organic,Toys,8,4,0
2020-12-16,add_to_cart,mobile,email,Home,9,5,0
2020-12-16,add_to_cart,tablet,organic,Books,4,2,0
2020-12-16,begin_checkout,desktop,social,Sports,4,3,0
2020-12-16,begin_checkout,mobile,google,Beauty,27,19,0
2020-12-16,begin_checkout,mobile,email,Beauty,1,1,0
2020-12-16,purchase,desktop,organic,Sports,14,12,971.32
2020-12-17,page_view,desktop,google,Apparel,80,25,0
2020-12-17,page_view,desktop,google,Electronics,281,64,0
2020-12-17,page_view,desktop,google,Home,27,8,0
2020-12-17,page_view,desktop,google,Sports,73,28,0
2020-12-17,page_view,desktop,google,Beauty,22,6,0
2020-12-17,page_view,desktop,direct,Apparel,73,17,0
2020-12-17,page_view,desktop,direct,Books,82,18,0
2020-12-17,page_view,desktop,direct,Toys,48,18,0
2020-12-17,page_view,desktop,social,Home,64,16,0
2020-12-17,page_view,desktop,social,Sports,49,19,0
2020-12-17,page_view,desktop,social,Toys,25,7,0
2020-12-17,page_view,desktop,organic,Electronics,25,6,0
2020-12-17,page_view,desktop,organic,Home,54,13,0
2020-12-17,page_view,desktop,organic,Sports,659,220,0
2020-12-17,page_view,desktop,organic,Books,102,34,0
2020-12-17,page_view,desktop,organic,Beauty,25,6,0
2020-12-17,page_view,desktop,organic,Toys,30,12,0
2020-12-17,page_view,mobile,google,Electronics,12,3,0
2020-12-17,page_view,mobile,google,Home,167,66,0
2020-12-17,page_view,mobile,google,Sports,91,28,0
2020-12-17,page_view,mobile,google,Books,29,7,0
2020-12-17,page_view,mobile,google,Beauty,56,14,0
2020-12-17,page_view,mobile,google,Toys,41,14,0
2020-12-17,page_view,mobile,direct,Apparel,350,72,0
2020-12-17,page_view,mobile,direct,Home,37,9,0
2020-12-17,page_view,mobile,direct,Sports,6,2,0
2020-12-17,page_view,mobile,direct,Beauty,390,94,0
2020-12-17,page_view,mobile,direct,Toys,384,88,0
2020-12-17,page_view,mobile,social,Electronics,128,37,0
2020-12-17,page_view,mobile,social,Home,69,15,0
2020-12-17,page_view,mobile,social,Books,39,12,0
2020-12-17,page_view,mobile,social,Toys,9,3,0
2020-12-17,page_view,mobile,organic,Apparel,186,70,0
2020-12-17,page_view,mobile,organic,Books,14,3,0
2020-12-17,page_view,mobile,organic,Toys,40,9,0
2020-12-17,page_view,mobile,email,Sports,43,10,0
2020-12-17,page_view,mobile,email,Beauty,52,14,0
2020-12-17,page_view,mobile,email,Toys,110,33,0
2020-12-17,page_view,tablet,google,Home,107,25,0
2020-12-17,page_view,tablet,google,Sports,34,7,0
2020-12-17,page_view,tablet,google,Books,120,34,0
2020-12-17,page_view,tablet,google,Toys,111,24,0
2020-12-17,page_view,tablet,direct,Beauty,90,30,0
2020-12-17,page_view,tablet,direct,Toys,34,10,0
2020-12-17,page_view,tablet,organic,Apparel,56,19,0
2020-12-17,page_view,tablet,organic,Electronics,118,40,0
2020-12-17,page_view,tablet,email,Sports,79,27,0
2020-12-17,view_item,desktop,google,Apparel,74,26,0
2020-12-17,view_item,desktop,google,Sports,345,171,0
2020-12-17,view_item,desktop,direct,Apparel,5,2,0
2020-12-17,view_item,desktop,direct,Books,46,20,0
2020-12-17,view_item,desktop,direct,Beauty,23,8,0
2020-12-17,view_item,desktop,organic,Home,90,35,0
2020-12-17,view_item,desktop,organic,Sports,8,4,0
2020-12-17,view_item,desktop,organic,Books,322,126,0
2020-12-17,view_item,desktop,organic,Beauty,52,20,0
2020-12-17,view_item,desktop,email,Sports,13,5,0
2020-12-17,view_item,desktop,email,Beauty,12,7,0
2020-12-17,view_item,mobile,google,Books,90,46,0
2020-12-17,view_item,mobile,direct,Apparel,15,7,0
2020-12-17,view_item,mobile,direct,Sports,53,20,0
2020-12-17,view_item,mobile,direct,Toys,61,29,0
2020-12-17,view_item,mobile,social,Toys,29,11,0
2020-12-17,view_item,mobile,organic,Home,40,21,0
2020-12-17,view_item,mobile,organic,Beauty,32,17,0
2020-12-17,view_item,mobile,organic,Toys,47,19,0
2020-12-17,view_item,mobile,email,Electronics,3,1,0
2020-12-17,view_item,tablet,direct,Beauty,20,8,0
2020-12-17,view_item,tablet,social,Toys,9,4,0
2020-12-17,view_item,tablet,organic,Beauty,7,3,0
2020-12-17,add_to_cart,desktop,direct,Electronics,6,3,0
2020-12-17,add_to_cart,desktop,direct,Sports,24,14,0
2020-12-17,add_to_cart,desktop,organic,Beauty,67,34,0
2020-12-17,add_to_cart,desktop,email,Apparel,3,1,0
2020-12-17,add_to_cart,mobile,google,Apparel,10,5,0
2020-12-17,add_to_cart,mobile,google,Electronics,13,6,0
2020-12-17,add_to_cart,mobile,direct,Books,10,5,0
2020-12-17,add_to_cart,tablet,google,Beauty,35,16,0
2020-12-17,begin_checkout,desktop,organic,Books,8,6,0
2020-12-17,begin_checkout,mobile,google,Beauty,5,4,0
2020-12-17,begin_checkout,mobile,social,Beauty,9,5,0
2020-12-17,begin_checkout,tablet,google,Beauty,5,3,0
2020-12-17,purchase,desktop,google,Beauty,30,23,843.54
2020-12-17,purchase,desktop,direct,Toys,2,2,45.23
2020-12-17,purchase,desktop,organic,Apparel,11,8,899.92
2020-12-18,page_view,desktop,google,Apparel,485,147,0
2020-12-18,page_view,desktop,google,Electronics,24,10,0
2020-12-18,page_view,desktop,google,Home,42,14,0
2020-12-18,page_view,desktop,google,Sports,40,12,0
2020-12-18,page_view,desktop,google,Books,169,48,0
2020-12-18,page_view,desktop,google,Beauty,94,25,0
2020-12-18,page_view,desktop,google,Toys,153,45,0
2020-12-18,page_view,desktop,direct,Apparel,8,3,0
2020-12-18,page_view,desktop,direct,Electronics,101,37,0
2020-12-18,page_view,desktop,direct,Home,34,9,0
2020-12-18,page_view,desktop,direct,Sports,10,2,0
2020-12-18,page_view,desktop,direct,Books,244,92,0
2020-12-18,page_view,desktop,social,Apparel,39,14,0
2020-12-18,page_view,desktop,social,Home,63,20,0
2020-12-18,page_view,desktop,organic,Apparel,8,3,0
2020-12-18,page_view,desktop,organic,Electronics,39,14,0
2020-12-18,page_view,desktop,organic,Home,16,4,0
2020-12-18,page_view,desktop,organic,Books,50,19,0
2020-12-18,page_view,desktop,organic,Beauty,60,15,0
2020-12-18,page_view,desktop,email,Sports,17,6,0
2020-12-18,page_view,desktop,email,Toys,20,7,0
2020-12-18,page_view,mobile,google,Apparel,541,202,0
2020-12-18,page_view,mobile,google,Electronics,272,78,0
2020-12-18,page_view,mobile,google,Home,77,25,0
2020-12-18,page_view,mobile,google,Books,67,17,0
2020-12-18,page_view,mobile,google,Beauty,55,11,0
2020-12-18,page_view,mobile,google,Toys,120,43,0
2020-12-18,page_view,mobile,direct,Apparel,31,11,0
2020-12-18,page_view,mobile,direct,Books,118,34,0
2020-12-18,page_view,mobile,direct,Beauty,850,310,0
2020-12-18,page_view,mobile,social,Sports,91,31,0
2020-12-18,page_view,mobile,organic,Apparel,35,9,0
2020-12-18,page_view,mobile,organic,Home,99,31,0
2020-12-18,page_view,mobile,organic,Sports,44,13,0
2020-12-18,page_view,mobile,organic,Beauty,46,10,0
2020-12-18,page_view,tablet,google,Apparel,157,53,0
2020-12-18,page_view,tablet,google,Home,382,108,0
2020-12-18,page_view,tablet,google,Toys,130,42,0
2020-12-18,page_view,tablet,direct,Books,60,17,0
2020-12-18,page_view,tablet,social,Home,45,12,0
2020-12-18,page_view,tablet,organic,Toys,337,74,0
2020-12-18,page_view,tablet,email,Home,16,5,0
2020-12-18,view_item,desktop,google,Electronics,5,2,0
2020-12-18,view_item,desktop,google,Sports,326,119,0
2020-12-18,view_item,desktop,google,Books,3,2,0
2020-12-18,view_item,desktop,direct,Home,458,192,0
2020-12-18,view_item,desktop,direct,Beauty,17,6,0
2020-12-18,view_item,desktop,social,Apparel,9,4,0
2020-12-18,view_item,desktop,organic,Home,10,4,0
2020-12-18,view_item,desktop,organic,Toys,6,2,0
2020-12-18,view_item,desktop,email,Sports,12,5,0
2020-12-18,view_item,desktop,email,Beauty,13,6,0
2020-12-18,view_item,mobile,google,Beauty,347,165,0
2020-12-18,view_item,mobile,direct,Home,198,76,0
2020-12-18,view_item,mobile,social,Books,50,24,0
2020-12-18,view_item,mobile,organic,Apparel,35,15,0
2020-12-18,view_item,mobile,organic,Home,50,20,0
2020-12-18,view_item,mobile,email,Home,15,7,0
2020-12-18,view_item,tablet,google,Apparel,22,10,0
2020-12-18,view_item,tablet,google,Books,21,9,0
2020-12-18,view_item,tablet,direct,Apparel,59,21,0
2020-12-18,view_item,tablet,organic,Electronics,13,5,0
2020-12-18,add_to_cart,desktop,direct,Sports,26,12,0
2020-12-18,add_to_cart,desktop,social,Apparel,3,1,0
2020-12-18,add_to_cart,desktop,social,Sports,9,5,0
2020-12-18,add_to_cart,desktop,organic,Apparel,12,7,0
2020-12-18,add_to_cart,desktop,organic,Sports,9,5,0
2020-12-18,add_to_cart,desktop,organic,Books,5,3,0
2020-12-18,add_to_cart,desktop,organic,Toys,2,1,0
2020-12-18,add_to_cart,mobile,google,Apparel,52,25,0
2020-12-18,add_to_cart,mobile,direct,Beauty,20,10,0
2020-12-18,add_to_cart,mobile,social,Electronics,9,4,0
2020-12-18,add_to_cart,mobile,organic,Beauty,10,5,0
2020-12-18,add_to_cart,tablet,organic,Home,7,4,0
2020-12-18,add_to_cart,tablet,email,Home,9,5,0
2020-12-18,add_to_cart,tablet,email,Toys,8,5,0
2020-12-18,begin_checkout,desktop,direct,Apparel,12,7,0
2020-12-18,begin_checkout,mobile,social,Books,27,18,0
2020-12-18,purchase,desktop,organic,Beauty,25,20,970.78
2020-12-18,purchase,mobile,google,Toys,8,6,233.03
2020-12-18,purchase,mobile,direct,Books,10,9,315.91
2020-12-18,purchase,mobile,social,Toys,6,5,206.35
2020-12-19,page_view,desktop,google,Apparel,34,12,0
2020-12-19,page_view,desktop,google,Electronics,36,13,0
2020-12-19,page_view,desktop,google,Books,285,87,0
2020-12-19,page_view,desktop,google,Toys,13,4,0
2020-12-19,page_view,desktop,direct,Apparel,389,154,0
2020-12-19,page_view,desktop,direct,Electronics,7,2,0
2020-12-19,page_view,desktop,direct,Home,127,43,0
2020-12-19,page_view,desktop,direct,Sports,118,37,0
2020-12-19,page_view,desktop,direct,Books,77,26,0
2020-12-19,page_view,desktop,direct,Beauty,24,5,0
2020-12-19,page_view,desktop,social,Sports,30,12,0
2020-12-19,page_view,desktop,social,Books,8,2,0
2020-12-19,page_view,desktop,social,Toys,36,9,0
2020-12-19,page_view,desktop,organic,Apparel,93,20,0
2020-12-19,page_view,desktop,organic,Home,80,30,0
2020-12-19,page_view,desktop,organic,Sports,47,16,0
2020-12-19,page_view,desktop,organic,Toys,430,124,0
2020-12-19,page_view,desktop,email,Apparel,67,24,0
2020-12-19,page_view,desktop,email,Electronics,31,10,0
2020-12-19,page_view,desktop,email,Sports,29,8,0
2020-12-19,page_view,mobile,google,Apparel,58,14,0
2020-12-19,page_view,mobile,google,Home,29,10,0
2020-12-19,page_view,mobile,google,Sports,43,16,0
2020-12-19,page_view,mobile,google,Toys,157,48,0
2020-12-19,page_view,mobile,direct,Home,11,3,0
2020-12-19,page_view,mobile,direct,Sports,87,23,0
2020-12-19,page_view,mobile,social,Apparel,21,5,0
2020-12-19,page_view,mobile,social,Home,32,9,0
2020-12-19,page_view,mobile,social,Books,31,9,0
2020-12-19,page_view,mobile,organic,Beauty,144,53,0
2020-12-19,page_view,tablet,google,Toys,26,8,0
2020-12-19,page_view,tablet,social,Apparel,42,11,0
2020-12-19,page_view,tablet,organic,Books,84,18,0
2020-12-19,page_view,tablet,email,Apparel,104,22,0
2020-12-19,page_view,tablet,email,Home,32,10,0
2020-12-19,view_item,desktop,google,Sports,9,3,0
2020-12-19,view_item,desktop,direct,Apparel,26,12,0
2020-12-19,view_item,desktop,direct,Toys,185,92,0
2020-12-19,view_item,desktop,social,Electronics,8,4,0
2020-12-19,view_item,desktop,social,Books,37,17,0
2020-12-19,view_item,desktop,organic,Apparel,78,33,0
2020-12-19,view_item,desktop,organic,Home,79,34,0
2020-12-19,view_item,desktop,organic,Beauty,30,11,0
2020-12-19,view_item,mobile,google,Apparel,62,31,0
2020-12-19,view_item,mobile,google,Beauty,10,5,0
2020-12-19,view_item,mobile,social,Apparel,52,27,0
2020-12-19,view_item,mobile,social,Electronics,15,6,0
2020-12-19,view_item,mobile,organic,Home,22,12,0
2020-12-19,view_item,mobile,organic,Beauty,1,1,0
2020-12-19,view_item,mobile,email,Home,18,8,0
2020-12-19,view_item,tablet,google,Apparel,33,12,0
2020-12-19,view_item,tablet,google,Home,52,23,0
2020-12-19,view_item,tablet,organic,Beauty,26,13,0
2020-12-19,view_item,tablet,email,Apparel,30,11,0
2020-12-19,add_to_cart,desktop,google,Sports,13,6,0
2020-12-19,add_to_cart,desktop,google,Toys,3,2,0
2020-12-19,add_to_cart,desktop,direct,Home,7,4,0
2020-12-19,add_to_cart,mobile,direct,Sports,10,5,0
2020-12-19,add_to_cart,mobile,social,Toys,16,9,0
2020-12-19,add_to_cart,mobile,organic,Books,38,21,0
2020-12-19,add_to_cart,mobile,organic,Toys,32,20,0
2020-12-19,add_to_cart,tablet,google,Apparel,73,46,0
2020-12-19,add_to_cart,tablet,email,Toys,5,3,0
2020-12-19,begin_checkout,desktop,google,Apparel,27,15,0
2020-12-19,begin_checkout,desktop,google,Home,31,20,0
2020-12-19,begin_checkout,mobile,google,Toys,44,25,0
2020-12-19,begin_checkout,mobile,social,Apparel,8,4,0
2020-12-19,begin_checkout,mobile,email,Apparel,9,6,0
2020-12-19,begin_checkout,tablet,organic,Home,10,6,0
2020-12-19,purchase,desktop,organic,Beauty,3,2,76.38
2020-12-20,page_view,desktop,google,Electronics,262,71,0
2020-12-20,page_view,desktop,google,Home,106,32,0
2020-12-20,page_view,desktop,google,Sports,222,71,0
2020-12-20,page_view,desktop,google,Books,161,44,0
2020-12-20,page_view,desktop,google,Beauty,49,11,0
2020-12-20,page_view,desktop,google,Toys,122,28,0
2020-12-20,page_view,desktop,direct,Apparel,22,5,0
2020-12-20,page_view,desktop,direct,Home,199,59,0
2020-12-20,page_view,desktop,direct,Sports,21,5,0
2020-12-20,page_view,desktop,social,Apparel,42,14,0
2020-12-20,page_view,desktop,social,Books,20,6,0
2020-12-20,page_view,desktop,social,Toys,142,50,0
2020-12-20,page_view,desktop,organic,Apparel,10,3,0
2020-12-20,page_view,desktop,organic,Home,65,26,0
2020-12-20,page_view,desktop,organic,Books,228,86,0
2020-12-20,page_view,desktop,email,Toys,99,36,0
2020-12-20,page_view,mobile,google,Apparel,67,13,0
2020-12-20,page_view,mobile,google,Electronics,302,83,0
2020-12-20,page_view,mobile,google,Home,216,69,0
2020-12-20,page_view,mobile,google,Books,159,33,0
2020-12-20,page_view,mobile,google,Beauty,30,11,0
2020-12-20,page_view,mobile,google,Toys,41,15,0
2020-12-20,page_view,mobile,direct,Apparel,81,24,0
2020-12-20,page_view,mobile,direct,Home,13,4,0
2020-12-20,page_view,mobile,direct,Sports,28,8,0
2020-12-20,page_view,mobile,direct,Beauty,75,18,0
2020-12-20,page_view,mobile,direct,Toys,5,2,0
2020-12-20,page_view,mobile,social,Apparel,103,39,0
2020-12-20,page_view,mobile,social,Electronics,77,22,0
2020-12-20,page_view,mobile,social,Home,44,13,0
2020-12-20,page_view,mobile,social,Books,26,8,0
2020-12-20,page_view,mobile,organic,Apparel,371,83,0
2020-12-20,page_view,mobile,organic,Sports,94,20,0
2020-12-20,page_view,mobile,organic,Books,69,19,0
2020-12-20,page_view,mobile,organic,Beauty,80,29,0
2020-12-20,page_view,mobile,organic,Toys,127,29,0
2020-12-20,page_view,mobile,email,Beauty,23,7,0
2020-12-20,page_view,tablet,google,Apparel,16,6,0
2020-12-20,page_view,tablet,google,Home,48,19,0
2020-12-20,page_view,tablet,direct,Apparel,131,27,0
2020-12-20,page_view,tablet,direct,Home,68,19,0
2020-12-20,page_view,tablet,direct,Toys,27,8,0
2020-12-20,page_view,tablet,social,Books,42,12,0
2020-12-20,page_view,tablet,organic,Electronics,77,18,0
2020-12-20,page_view,tablet,organic,Home,59,20,0
2020-12-20,page_view,tablet,organic,Sports,54,14,0
2020-12-20,page_view,tablet,organic,Beauty,14,5,0
2020-12-20,page_view,tablet,email,Sports,5,1,0
2020-12-20,page_view,tablet,email,Books,27,6,0
2020-12-20,view_item,desktop,google,Home,32,16,0
2020-12-20,view_item,desktop,google,Books,70,26,0
2020-12-20,view_item,desktop,google,Beauty,106,47,0
2020-12-20,view_item,desktop,direct,Electronics,41,22,0
2020-12-20,view_item,desktop,direct,Home,66,24,0
2020-12-20,view_item,desktop,direct,Books,143,74,0
2020-12-20,view_item,desktop,social,Sports,84,34,0
2020-12-20,view_item,desktop,social,Toys,59,27,0
2020-12-20,view_item,desktop,organic,Sports,22,12,0
2020-12-20,view_item,desktop,organic,Books,22,10,0
2020-12-20,view_item,desktop,organic,Toys,25,9,0
2020-12-20,view_item,desktop,email,Books,7,4,0
2020-12-20,view_item,mobile,google,Apparel,96,45,0
2020-12-20,view_item,mobile,google,Home,104,42,0
2020-12-20,view_item,mobile,google,Sports,29,11,0
2020-12-20,view_item,mobile,direct,Home,56,27,0
2020-12-20,view_item,mobile,direct,Books,39,15,0
2020-12-20,view_item,mobile,direct,Beauty,40,16,0
2020-12-20,view_item,mobile,social,Apparel,9,4,0
2020-12-20,view_item,mobile,social,Toys,32,14,0
2020-12-20,view_item,mobile,organic,Home,75,29,0
2020-12-20,view_item,tablet,organic,Apparel,24,13,0
2020-12-20,add_to_cart,desktop,social,Home,1,1,0
2020-12-20,add_to_cart,desktop,social,Beauty,10,5,0
2020-12-20,add_to_cart,mobile,direct,Electronics,10,6,0
2020-12-20,add_to_cart,mobile,direct,Sports,2,1,0
2020-12-20,add_to_cart,mobile,organic,Sports,7,4,0
2020-12-20,add_to_cart,tablet,organic,Electronics,40,25,0
2020-12-20,begin_checkout,mobile,google,Electronics,16,12,0
2020-12-20,begin_checkout,mobile,organic,Sports,7,5,0
2020-12-20,begin_checkout,mobile,email,Sports,3,2,0
2020-12-20,purchase,mobile,google,Sports,10,8,422.89
2020-12-21,page_view,desktop,google,Apparel,463,94,0
2020-12-21,page_view,desktop,google,Electronics,13,3,0
2020-12-21,page_view,desktop,google,Sports,95,34,0
2020-12-21,page_view,desktop,google,Beauty,374,104,0
2020-12-21,page_view,desktop,google,Toys,69,23,0
2020-12-21,page_view,desktop,direct,Home,30,9,0
2020-12-21,page_view,desktop,direct,Sports,47,12,0
2020-12-21,page_view,desktop,direct,Beauty,222,56,0
2020-12-21,page_view,desktop,social,Home,15,4,0
2020-12-21,page_view,desktop,social,Beauty,19,7,0
2020-12-21,page_view,desktop,social,Toys,8,2,0
2020-12-21,page_view,desktop,organic,Apparel,27,7,0
2020-12-21,page_view,desktop,organic,Electronics,55,21,0
2020-12-21,page_view,desktop,organic,Home,154,41,0
2020-12-21,page_view,desktop,organic,Toys,65,15,0
2020-12-21,page_view,desktop,email,Apparel,39,13,0
2020-12-21,page_view,desktop,email,Home,100,23,0
2020-12-21,page_view,mobile,google,Apparel,43,13,0
2020-12-21,page_view,mobile,google,Electronics,197,61,0
2020-12-21,page_view,mobile,google,Sports,134,34,0
2020-12-21,page_view,mobile,google,Books,64,17,0
2020-12-21,page_view,mobile,google,Beauty,192,43,0
2020-12-21,page_view,mobile,direct,Electronics,40,8,0
2020-12-21,page_view,mobile,direct,Home,17,6,0
2020-12-21,page_view,mobile,direct,Sports,27,6,0
2020-12-21,page_view,mobile,direct,Books,120,28,0
2020-12-21,page_view,mobile,direct,Beauty,13,5,0
2020-12-21,page_view,mobile,social,Electronics,42,15,0
2020-12-21,page_view,mobile,social,Home,156,40,0
2020-12-21,page_view,mobile,social,Books,12,4,0
2020-12-21,page_view,mobile,social,Toys,119,40,0
2020-12-21,page_view,mobile,organic,Apparel,36,7,0
2020-12-21,page_view,mobile,organic,Electronics,98,32,0
2020-12-21,page_view,mobile,organic,Home,28,7,0
2020-12-21,page_view,mobile,organic,Books,26,7,0
2020-12-21,page_view,mobile,organic,Toys,23,7,0
2020-12-21,page_view,mobile,email,Books,33,7,0
2020-12-21,page_view,tablet,social,Home,27,8,0
2020-12-21,page_view,tablet,social,Sports,86,33,0
2020-12-21,page_view,tablet,social,Toys,75,27,0
2020-12-21,page_view,tablet,organic,Electronics,160,49,0
2020-12-21,view_item,desktop,google,Electronics,138,75,0
2020-12-21,view_item,desktop,google,Beauty,18,6,0
2020-12-21,view_item,desktop,direct,Apparel,23,11,0
2020-12-21,view_item,desktop,direct,Home,20,11,0
2020-12-21,view_item,desktop,direct,Sports,21,8,0
2020-12-21,view_item,desktop,social,Toys,10,5,0
2020-12-21,view_item,desktop,organic,Apparel,113,59,0
2020-12-21,view_item,desktop,organic,Sports,19,9,0
2020-12-21,view_item,mobile,google,Apparel,54,26,0
2020-12-21,view_item,mobile,google,Electronics,30,11,0
2020-12-21,view_item,mobile,google,Home,5,3,0
2020-12-21,view_item,mobile,google,Sports,192,75,0
2020-12-21,view_item,mobile,google,Beauty,38,15,0
2020-12-21,view_item,mobile,direct,Home,12,4,0
2020-12-21,view_item,mobile,direct,Books,22,12,0
2020-12-21,view_item,mobile,direct,Beauty,36,15,0
2020-12-21,view_item,mobile,direct,Toys,56,24,0
2020-12-21,view_item,mobile,social,Apparel,38,14,0
2020-12-21,view_item,mobile,organic,Books,27,10,0
2020-12-21,view_item,tablet,social,Home,15,7,0
2020-12-21,view_item,tablet,organic,Home,57,26,0
2020-12-21,view_item,tablet,organic,Beauty,11,5,0
2020-12-21,view_item,tablet,email,Books,43,17,0
2020-12-21,add_to_cart,desktop,google,Electronics,23,11,0
2020-12-21,add_to_cart,mobile,google,Beauty,19,12,0
2020-12-21,add_to_cart,mobile,direct,Electronics,9,4,0
2020-12-21,add_to_cart,mobile,organic,Electronics,30,15,0
2020-12-21,add_to_cart,tablet,google,Sports,94,45,0
2020-12-21,add_to_cart,tablet,social,Home,16,9,0
2020-12-21,add_to_cart,tablet,email,Books,30,15,0
2020-12-21,begin_checkout,desktop,google,Toys,26,19,0
2020-12-21,begin_checkout,desktop,organic,Sports,16,9,0
2020-12-21,begin_checkout,mobile,google,Sports,32,19,0
2020-12-21,begin_checkout,mobile,google,Books,32,24,0
2020-12-21,begin_checkout,tablet,google,Toys,3,2,0
2020-12-21,begin_checkout,tablet,direct,Toys,10,7,0
2020-12-21,begin_checkout,tablet,email,Home,13,10,0
2020-12-21,purchase,desktop,google,Books,9,7,282.69
2020-12-22,page_view,desktop,google,Apparel,617,198,0
2020-12-22,page_view,desktop,google,Home,47,17,0
2020-12-22,page_view,desktop,google,Sports,111,37,0
2020-12-22,page_view,desktop,google,Books,95,31,0
2020-12-22,page_view,desktop,google,Beauty,170,36,0
2020-12-22,page_view,desktop,direct,Home,16,6,0
2020-12-22,page_view,desktop,direct,Books,153,43,0
2020-12-22,page_view,desktop,direct,Beauty,80,21,0
2020-12-22,page_view,desktop,social,Home,122,33,0
2020-12-22,page_view,desktop,social,Books,96,28,0
2020-12-22,page_view,desktop,organic,Home,186,56,0
2020-12-22,page_view,desktop,organic,Books,10,2,0
2020-12-22,page_view,desktop,organic,Beauty,38,14,0
2020-12-22,page_view,desktop,email,Apparel,23,5,0
2020-12-22,page_view,desktop,email,Electronics,12,3,0
2020-12-22,page_view,mobile,google,Apparel,194,68,0
2020-12-22,page_view,mobile,google,Electronics,443,96,0
2020-12-22,page_view,mobile,google,Sports,80,29,0
2020-12-22,page_view,mobile,google,Toys,46,15,0
2020-12-22,page_view,mobile,direct,Home,111,23,0
2020-12-22,page_view,mobile,social,Sports,123,45,0
2020-12-22,page_view,mobile,social,Books,32,12,0
2020-12-22,page_view,mobile,organic,Apparel,36,14,0
2020-12-22,page_view,mobile,organic,Electronics,220,69,0
2020-12-22,page_view,mobile,organic,Home,63,15,0
2020-12-22,page_view,mobile,organic,Sports,11,3,0
2020-12-22,page_view,mobile,organic,Toys,8,3,0
2020-12-22,page_view,mobile,email,Apparel,36,12,0
2020-12-22,page_view,mobile,email,Books,8,3,0
2020-12-22,page_view,tablet,google,Apparel,62,22,0
2020-12-22,page_view,tablet,google,Electronics,52,15,0
2020-12-22,page_view,tablet,google,Home,63,13,0
2020-12-22,page_view,tablet,google,Books,27,7,0
2020-12-22,page_view,tablet,direct,Sports,284,87,0
2020-12-22,page_view,tablet,organic,Toys,19,4,0
2020-12-22,page_view,tablet,email,Home,15,4,0
2020-12-22,page_view,tablet,email,Beauty,77,24,0
2020-12-22,view_item,desktop,google,Electronics,44,23,0
2020-12-22,view_item,desktop,google,Home,36,17,0
2020-12-22,view_item,desktop,google,Beauty,18,8,0
2020-12-22,view_item,desktop,google,Toys,9,5,0
2020-12-22,view_item,desktop,direct,Sports,79,31,0
