airport_code,airport_name,city,country,latitude,longitude,altitude
VOK,"Volk Field","Camp Douglas","United States",43.938999176025,-90.253402709961,912
GUC,"Gunnison Crested Butte Regional Airport","Gunnison","United States",38.53390121,-106.9329987,7680
SIA,"Xi'an Xiguan Airport","Xi\'AN","China",34.376701,109.120003,0
TOA,"Zamperini Field","Torrance","United States",33.803398132324,-118.33999633789,103
MBL,"Manistee Co Blacker Airport","Manistee","United States",44.2723999,-86.24690247,621
PGD,"Charlotte County Airport","Punta Gorda","United States",26.92020035,-81.9905014,26
WFK,"Northern Aroostook Regional Airport","Frenchville","United States",47.2854995728,-68.31279754639999,988
JHW,"Chautauqua County-Jamestown Airport","Jamestown","United States",42.15340042,-79.25800323,1723
YTM,"La Macaza / Mont-Tremblant International Inc Airport","Mont-Tremblant","Canada",46.409400939899996,-74.7799987793,827
SME,"Lake Cumberland Regional Airport","Somerset","United States",37.053398132299996,-84.6158981323,927
SHD,"Shenandoah Valley Regional Airport","Weyers Cave","United States",38.2638015747,-78.8964004517,1201
DVL,"Devils Lake Regional Airport","Devils Lake","United States",48.11420059,-98.90879822,1456
DIK,"Dickinson Theodore Roosevelt Regional Airport","Dickinson","United States",46.7974014282,-102.802001953,2592
SDY,"Sidney - Richland Regional Airport","Sidney","United States",47.706902,-104.193001,1985
CDR,"Chadron Municipal Airport","Chadron","United States",42.837600708,-103.095001221,3297
AIA,"Alliance Municipal Airport","Alliance","United States",42.0531997681,-102.804000854,3931
MCK,"Mc Cook Ben Nelson Regional Airport","McCook","United States",40.20629883,-100.5920029,2583
MTH,"The Florida Keys Marathon Airport","Marathon","United States",24.726101,-81.051399,5
GDV,"Dawson Community Airport","Glendive","United States",47.13869858,-104.8069992,2458
OLF,"L M Clayton Airport","Wolf Point","United States",48.094501495399996,-105.574996948,1986
WYS,"Yellowstone Airport","West Yellowstone","United States",44.68840027,-111.1179962,6649
ALS,"San Luis Valley Regional Bergman Field","Alamosa","United States",37.434898,-105.866997,7539
CNY,"Canyonlands Field","Moab","United States",38.75500107,-109.7549973,4557
ELY,"Ely Airport Yelland Field","Ely","United States",39.29970169,-114.8420029,6259
VEL,"Vernal Regional Airport","Vernal","United States",40.4408989,-109.5100021,5278
RUI,"Sierra Blanca Regional Airport","Ruidoso","United States",33.462799072266,-105.53500366211,6814
SOW,"Show Low Regional Airport","Show Low","United States",34.265499115,-110.005996704,6415
MYL,"McCall Municipal Airport","McCall","United States",44.88970184,-116.1009979,5024
SMN,"Lemhi County Airport","Salmon","United States",45.1237983704,-113.880996704,4043
MMH,"Mammoth Yosemite Airport","Mammoth Lakes","United States",37.62409973,-118.8379974,7135
FRD,"Friday Harbor Airport","Friday Harbor","United States",48.5219993591,-123.024002075,113
ESD,"Orcas Island Airport","Eastsound","United States",48.7081985474,-122.910003662,31
AST,"Astoria Regional Airport","Astoria","United States",46.158000946,-123.878997803,15
ONP,"Newport Municipal Airport","Newport","United States",44.580399,-124.057999,160
EMK,"Emmonak Airport","Emmonak","United States",62.78609848,-164.4909973,13
UNK,"Unalakleet Airport","Unalakleet","United States",63.88840103,-160.798996,27
UUK,"Ugnu-Kuparuk Airport","Kuparuk","United States",70.33080291750001,-149.598007202,67
SHX,"Shageluk Airport","Shageluk","United States",62.6922988892,-159.569000244,79
CHU,"Chuathbaluk Airport","Chuathbaluk","United States",61.579102,-159.216003,244
NUI,"Nuiqsut Airport","Nuiqsut","United States",70.2099990845,-151.005996704,38
EEK,"Eek Airport","Eek","United States",60.21367264,-162.0438843,12
KUK,"Kasigluk Airport","Kasigluk","United States",60.87440109,-162.5240021,48
KWT,"Kwethluk Airport","Kwethluk","United States",60.790298461899994,-161.444000244,25
KWK,"Kwigillingok Airport","Kwigillingok","United States",59.876499,-163.169005,18
MLL,"Marshall Don Hunter Sr Airport","Marshall","United States",61.8642997742,-162.026000977,103
RSH,"Russian Mission Airport","Russian Mission","United States",61.7788848877,-161.319458008,51
KGK,"Koliganek Airport","Koliganek","United States",59.726600647,-157.259002686,269
KMO,"Manokotak Airport","Manokotak","United States",58.990200042699996,-159.050003052,100
CIK,"Chalkyitsik Airport","Chalkyitsik","United States",66.6449966431,-143.740005493,544
EAA,"Eagle Airport","Eagle","United States",64.77639771,-141.151001,908
HUS,"Hughes Airport","Hughes","United States",66.04109955,-154.2630005,299
HSL,"Huslia Airport","Huslia","United States",65.69789886,-156.3509979,220
NUL,"Nulato Airport","Nulato","United States",64.729301,-158.074005,399
VEE,"Venetie Airport","Venetie","United States",67.0086975098,-146.365997314,574
WBQ,"Beaver Airport","Beaver","United States",66.362197876,-147.406997681,359
CEM,"Central Airport","Central","United States",65.57379913,-144.7830048,937
SHG,"Shungnak Airport","Shungnak","United States",66.88809967041,-157.16200256348,197
IYK,"Inyokern Airport","Inyokern","United States",35.65879822,-117.8300018,2457
VIS,"Visalia Municipal Airport","Visalia","United States",36.3186988831,-119.392997742,295
MCE,"Merced Regional Macready Field","Merced","United States",37.28469849,-120.5139999,155
CYR,"Laguna de Los Patos International Airport","Colonia","Uruguay",-34.456401824951,-57.770599365234,66
CPQ,"Amarais Airport","Campinas","Brazil",-22.85919952392578,-47.10820007324219,2008
GYR,"Phoenix Goodyear Airport","Goodyear","United States",33.4225006104,-112.375999451,968
TWB,"Toowoomba Airport","Toowoomba","Australia",-27.542801,151.916,2086
BBL,"Ballera Airport","Ballera","Australia",-27.405633,141.809458,385
AYK,"Arkalyk North Airport","Arkalyk","Kazakhstan",50.318599700927734,66.95279693603516,1266
AGN,"Angoon Seaplane Base","Angoon","United States",57.503601,-134.585007,0
ELV,"Elfin Cove Seaplane Base","Elfin Cove","United States",58.195201873799995,-136.347000122,0
FNR,"Funter Bay Seaplane Base","Funter Bay","United States",58.2543983459,-134.897994995,0
HNH,"Hoonah Airport","Hoonah","United States",58.0961,-135.410111,19
MTM,"Metlakatla Seaplane Base","Metakatla","United States",55.131001,-131.578003,0
HYG,"Hydaburg Seaplane Base","Hydaburg","United States",55.206298828125,-132.8280029296875,0
EGX,"Egegik Airport","Egegik","United States",58.1855010986,-157.375,92
KPV,"Perryville Airport","Perryville","United States",55.905998,-159.162993,29
PIP,"Pilot Point Airport","Pilot Point","United States",57.5803985596,-157.572006226,57
WSN,"South Naknek Nr 2 Airport","South Naknek","United States",58.7033996582,-157.007995605,162
AKK,"Akhiok Airport","Akhiok","United States",56.9387016296,-154.182998657,44
KYK,"Karluk Airport","Karluk","United States",57.5671005249,-154.449996948,137
KLN,"Larsen Bay Airport","Larsen Bay","United States",57.5350990295,-153.977996826,87
ABL,"Ambler Airport","Ambler","United States",67.1063,-157.856989,334
BKC,"Buckland Airport","Buckland","United States",65.9815979004,-161.149002075,31
IAN,"Bob Baker Memorial Airport","Kiana","United States",66.9759979248,-160.43699646,166
OBU,"Kobuk Airport","Kobuk","United States",66.9123001099,-156.897003174,137
ORV,"Robert (Bob) Curtis Memorial Airport","Noorvik","United States",66.81790161,-161.0189972,55
WLK,"Selawik Airport","Selawik","United States",66.60009766,-159.9859924,17
KTS,"Brevig Mission Airport","Brevig Mission","United States",65.3312988281,-166.466003418,38
ELI,"Elim Airport","Elim","United States",64.61470032,-162.2720032,162
GLV,"Golovin Airport","Golovin","United States",64.5504989624,-163.007003784,59
TLA,"Teller Airport","Teller","United States",65.2404022217,-166.339004517,294
WAA,"Wales Airport","Wales","United States",65.622593,-168.095,22
WMO,"White Mountain Airport","White Mountain","United States",64.689201355,-163.412994385,267
KKA,"Koyuk Alfred Adams Airport","Koyuk","United States",64.9394989014,-161.154006958,154
SMK,"St Michael Airport","St. Michael","United States",63.49010086,-162.1100006,98
SKK,"Shaktoolik Airport","Shaktoolik","United States",64.37110138,-161.223999,24
TNC,"Tin City Long Range Radar Station Airport","Tin City","United States",65.56310272,-167.9219971,271
AKB,"Atka Airport","Atka","United States",52.22029877,-174.2059937,57
IKO,"Nikolski Air Station","Nikolski","United States",52.94160079956055,-168.8489990234375,77
CYT,"Yakataga Airport","Yakataga","United States",60.080974,-142.494541,12
AUK,"Alakanuk Airport","Alakanuk","United States",62.680042266799994,-164.659927368,10
KPN,"Kipnuk Airport","Kipnuk","United States",59.932998657199995,-164.031005859,11
KFP,"False Pass Airport","False Pass","United States",54.8474006652832,-163.41000366210938,20
NLG,"Nelson Lagoon Airport","Nelson Lagoon","United States",56.007499694824,-161.16000366211,14
PML,"Port Moller Airport","Cold Bay","United States",56.0060005188,-160.561004639,20
KLW,"Klawock Airport","Klawock","United States",55.579200744599994,-133.076004028,80
KWN,"Quinhagak Airport","Quinhagak","United States",59.7551,-161.845,42
KOT,"Kotlik Airport","Kotlik","United States",63.0306015015,-163.533004761,15
KYU,"Koyukuk Airport","Koyukuk","United States",64.8760986328,-157.727005005,149
SCM,"Scammon Bay Airport","Scammon Bay","United States",61.845298767100005,-165.570999146,14
NNL,"Nondalton Airport","Nondalton","United States",59.980201721191,-154.8390045166,314
KKH,"Kongiganak Airport","Kongiganak","United States",59.960800170899994,-162.880996704,30
NIB,"Nikolai Airport","Nikolai","United States",63.0186,-154.358002,441
AKI,"Akiak Airport","Akiak","United States",60.9029006958,-161.231002808,30
AIN,"Wainwright Airport","Wainwright","United States",70.6380004883,-159.994995117,41
APZ,"Zapala Airport","ZAPALA","Argentina",-38.975498,-70.113602,3330
RDS,"Rincon De Los Sauces Airport","Rincon de los Sauces","Argentina",-37.3905982971,-68.9041976929,1968
PNT,"Tte. Julio Gallardo Airport","Puerto Natales","Chile",-51.67150115966797,-72.52839660644531,217
SGV,"Sierra Grande Airport","Sierra Grande","Argentina",-41.5917015076,-65.33940124509999,688
IGB,"Cabo F.A.A. H. R. Bordón Airport","Ingeniero Jacobacci","Argentina",-41.320899963399995,-69.5748977661,2925
NCN,"Chenega Bay Airport","Chenega","United States",60.0773010254,-147.992004395,72
TKJ,"Tok Junction Airport","Tok","United States",63.32949829,-142.9539948,1639
IRC,"Circle City /New/ Airport","Circle","United States",65.830498,-144.076008,613
SLQ,"Sleetmute Airport","Sleetmute","United States",61.7005004883,-157.166000366,190
LMA,"Minchumina Airport","Lake Minchumina","United States",63.886002,-152.302002,678
MLY,"Manley Hot Springs Airport","Manley Hot Springs","United States",64.99759674069999,-150.643997192,270
YNP,"Natuashish Airport","Natuashish","Canada",55.913898,-61.184399,30
YSO,"Postville Airport","Postville","Canada",54.9105,-59.78507,193
YWB,"Kangiqsujuaq (Wakeham Bay) Airport","Kangiqsujuaq","Canada",61.5886001587,-71.929397583,501
YTF,"Alma Airport","Alma","Canada",48.50889968869999,-71.64189910889999,445
YGV,"Havre St Pierre Airport","Havre-Saint-Pierre","Canada",50.281898498535156,-63.61140060424805,124
YXK,"Rimouski Airport","Rimouski","Canada",48.47809982299805,-68.49690246582031,82
XTL,"Tadoule Lake Airport","Tadoule Lake","Canada",58.7061,-98.512199,923
XLB,"Lac Brochet Airport","Lac Brochet","Canada",58.6175003052,-101.46900177,1211
XSI,"South Indian Lake Airport","South Indian Lake","Canada",56.7928009033,-98.9072036743,951
YBT,"Brochet Airport","Brochet","Canada",57.8894,-101.679001,1136
ZGR,"Little Grand Rapids Airport","Little Grand Rapids","Canada",52.04560089111328,-95.4657974243164,1005
YCR,"Cross Lake (Charlie Sinclair Memorial) Airport","Cross Lake","Canada",54.610599517822266,-97.76080322265625,709
YRS,"Red Sucker Lake Airport","Red Sucker Lake","Canada",54.167198181152344,-93.55719757080078,729
YOP,"Rainbow Lake Airport","Rainbow Lake","Canada",58.49140167236328,-119.40799713134766,1759
YBY,"Bonnyville Airport","Bonnyville","Canada",54.304199,-110.744003,1836
ZNA,"Nanaimo Harbour Water Airport","Nanaimo","Canada",49.1833000183,-123.949996948,0
YGG,"Ganges Seaplane Base","Ganges","Canada",48.8545,-123.4969,0
YDT,"Boundary Bay Airport","Boundary Bay","Canada",49.0742,-123.012001,6
YLY,"Langley Airport","Langley Township","Canada",49.10079956049999,-122.630996704,34
YFJ,"Wekweètì Airport","Wekweeti","Canada",64.190804,-114.077002,1208
RNI,"Corn Island","Corn Island","Nicaragua",12.1628999710083,-83.06379699707031,1
BZA,"San Pedro Airport","Bonanza","Nicaragua",13.949999809265137,-84.5999984741211,600
RFS,"Rosita Airport","Rosita","Nicaragua",13.889699935913086,-84.40889739990234,193
SIU,"Siuna","Siuna","Nicaragua",13.727222442626953,-84.77777862548828,606
WSP,"Waspam Airport","Waspam","Nicaragua",14.7391996383667,-83.96939849853516,98
NCR,"San Carlos","San Carlos","Nicaragua",11.133399963378906,-84.7699966430664,91
PLD,"Playa Samara/Carrillo Airport","Carrillo","Costa Rica",9.8705101013184,-85.481399536133,50
COZ,"Constanza - Expedición 14 de Junio National Airport","Constanza","Dominican Republic",18.907499313354,-70.721900939941,3950
NEG,"Negril Airport","Negril","Jamaica",18.34280014038086,-78.33209991455078,9
NRR,"José Aponte de la Torre Airport","Ceiba","Puerto Rico",18.245300293,-65.6434020996,38
SPB,"Charlotte Amalie Harbor Seaplane Base","Charlotte Amalie","Virgin Islands",18.338600158691406,-64.9406967163086,0
ARR,"D. Casimiro Szlapelis Airport","Alto Rio Senguer","Argentina",-45.013599,-70.812202,2286
JSM,"Jose De San Martin Airport","Jose de San Martin","Argentina",-44.048599243199995,-70.4589004517,2407
UYU,"Uyuni Airport","Uyuni","Bolivia",-20.446300506599997,-66.8483963013,11136
RBQ,"Rurenabaque Airport","Rerrenabaque","Bolivia",-14.427900314299999,-67.4968032837,676
ABF,"Abaiang Airport","Abaiang Atoll","Kiribati",1.798609972000122,173.04100036621094,0
ABN,"Albina Airport","Albina","Suriname",5.512720108032227,-54.05009841918945,19
DRJ,"Drietabbetje Airport","Drietabbetje","Suriname",4.111359,-54.672766,236
MOJ,"Moengo Airstrip","Moengo","Suriname",5.6076,-54.4003,49
ICK,"Nieuw Nickerie Airport","Nieuw Nickerie","Suriname",5.955560207366943,-57.039398193359375,9
OEM,"Vincent Fayks Airport","Paloemeu","Suriname",3.3452799320220947,-55.442501068115234,714
SMZ,"Stoelmanseiland Airport","Stoelmans Eiland","Suriname",4.349999904632568,-54.41666793823242,187
TOT,"Totness Airport","Totness","Suriname",5.865829944610596,-56.32749938964844,10
AGI,"Wageningen Airstrip","Wageningen","Suriname",5.841128,-56.673328,6
ORJ,"Orinduik Airport","Orinduik","Guyana",4.725269794464111,-60.03499984741211,1797
NAI,"Annai Airport","Annai","Guyana",3.959439992904663,-59.12419891357422,301
IMB,"Imbaimadai Airport","Imbaimadai","Guyana",5.7081098556518555,-60.2942008972168,1646
KAR,"Kamarang Airport","Kamarang","Guyana",5.865340232849121,-60.614200592041016,1601
USI,"Mabaruma Airport","Mabaruma","Guyana",8.199999809265137,-59.78329849243164,45
MHA,"Mahdia Airport","Mahdia","Guyana",5.277490139007568,-59.151100158691406,300
PJC,"Dr Augusto Roberto Fuster International Airport","Pedro Juan Caballero","Paraguay",-22.639999389648438,-55.83000183105469,1873
ACD,"Alcides Fernández Airport","Acandi","Colombia",8.51667,-77.3,50
RVE,"Los Colonizadores Airport","Saravena","Colombia",6.951868,-71.857179,680
BQJ,"Batagay Airport","Batagay","Russia",67.648002624512,134.69500732422,696
VGZ,"Villa Garzón Airport","Villa Garzon","Colombia",0.978767,-76.6056,1248
EBG,"El Bagre Airport","El Bagre","Colombia",7.59647,-74.8089,180
CAQ,"Juan H White Airport","Caucasia","Colombia",7.96847,-75.1985,174
COG,"Mandinga Airport","Condoto","Colombia",5.08333,-76.7,213
TLU,"Golfo de Morrosquillo Airport","Tolu","Colombia",9.50945,-75.5854,16
CFB,"Cabo Frio Airport","Cabo Frio","Brazil",-22.921699523900003,-42.074298858599995,23
OPS,"Presidente João Batista Figueiredo Airport","Sinop","Brazil",-11.885000228881836,-55.58610916137695,1227
GRP,"Gurupi Airport","Gurupi","Brazil",-11.73960018157959,-49.132198333740234,1148
CMP,"Santana do Araguaia Airport","Santana do Araguaia","Brazil",-9.31997013092041,-50.32849884033203,597
BVS,"Breves Airport","Breves","Brazil",-1.6365300416946411,-50.443599700927734,98
SFK,"Soure Airport","Soure","Brazil",-0.6994310021400452,-48.520999908447266,43
PIN,"Parintins Airport","Parintins","Brazil",-2.6730198860168457,-56.777198791503906,87
BRA,"Barreiras Airport","Barreiras","Brazil",-12.078900337219238,-45.00899887084961,2447
STZ,"Santa Terezinha Airport","Santa Terezinha","Brazil",-10.4647216796875,-50.518611907958984,663
MQH,"Minaçu Airport","Minacu","Brazil",-13.5491,-48.195301,1401
AUX,"Araguaína Airport","Araguaina","Brazil",-7.22787,-48.240501,771
NVP,"Novo Aripuanã Airport","Novo Aripuana","Brazil",-5.118030071258545,-60.364898681640625,118
FRC,"Tenente Lund Pressoto Airport","Franca","Brazil",-20.592199,-47.3829,3292
DOU,"Dourados Airport","Dourados","Brazil",-22.2019,-54.926601,1503
LBR,"Lábrea Airport","Labrea","Brazil",-7.278969764709473,-64.76950073242188,190
ROO,"Maestro Marinho Franco Airport","Rondonopolis","Brazil",-16.586,-54.7248,1467
GPB,"Tancredo Thomas de Faria Airport","Guarapuava","Brazil",-25.3875007629,-51.520198822,3494
JCB,"Santa Terezinha Airport","Joacaba","Brazil",-27.1714000702,-51.5532989502,2546
RVD,"General Leite de Castro Airport","Rio Verde","Brazil",-17.8347225189209,-50.956111907958984,2464
AAX,"Romeu Zema Airport","Araxa","Brazil",-19.563199996948,-46.960399627686,3276
MBZ,"Maués Airport","Maues","Brazil",-3.37217,-57.7248,69
RBB,"Borba Airport","Borba","Brazil",-4.4063401222229,-59.60240173339844,293
CIZ,"Coari Airport","Coari","Brazil",-4.134059906005859,-63.132598876953125,131
BAZ,"Barcelos Airport","Barcelos","Brazil",-0.981292,-62.919601,112
DMT,"Diamantino Airport","Diamantino","Brazil",-14.376899719238281,-56.40039825439453,1476
GNM,"Guanambi Airport","Guanambi","Brazil",-14.208200454711914,-42.74610137939453,1815
QDJ,"Tsletsi Airport","Djelfa","Algeria",34.6657,3.351,3753
NZA,"Nzagi Airport","Nzagi","Angola",-7.716939926149999,21.358200073200003,2431
LBZ,"Lucapa Airport","Lucapa","Angola",-8.445727348330001,20.7320861816,3029
KNP,"Capanda Airport","Kapanda","Angola",-9.76937007904,15.4553194046,3366
AMC,"Am Timan Airport","Am Timan","Chad",11.0340003967,20.274000167799997,1420
GSQ,"Shark El Oweinat International Airport","Sharq Al-Owainat","Egypt",22.5856990814209,28.71660041809082,859
MRB,"Eastern WV Regional Airport/Shepherd Field","Martinsburg","United States",39.40190125,-77.98459625,565
AWA,"Awassa Airport","Awasa","Ethiopia",7.066999912261963,38.5,5450
JIJ,"Wilwal International Airport","Jijiga","Ethiopia",9.3325,42.9121,5954
MKS,"Mekane Selam Airport","Mekane Selam","Ethiopia",10.7254,38.7415,8405
DBM,"Debra Marcos Airport","Debre Marqos","Ethiopia",10.350000381469727,37.71699905395508,8136
DBT,"Debre Tabor Airport","Debre Tabor","Ethiopia",11.967000007629395,38,8490
QHR,"Harar Meda Airport","Debre Zeyit","Ethiopia",8.7163,39.0059,6201
GOB,"Robe Airport","Goba","Ethiopia",7.1160634,40.0463033,7892
MYB,"Mayumba Airport","Mayumba","Gabon",-3.4584197998046875,10.674076080322266,13
MRE,"Mara Serena Lodge Airstrip","Masai Mara","Kenya",-1.406111,35.008057,5200
JJM,"Mulika Lodge Airport","Meru National Park","Kenya",0.165083006024,38.1951408386,2000
RBX,"Rumbek Airport","Rumbek","Sudan",6.8249998092699995,29.6690006256,1378
CPA,"Cape Palmas Airport","Greenville","Liberia",4.3790202140808105,-7.6969499588012695,20
IHC,"Inhaca Airport","Inhaca","Mozambique",-25.9971446991,32.929351806599996,10
MAX,"Ouro Sogui Airport","Matam","Senegal",15.593600273132324,-13.322799682617188,85
BDI,"Bird Island Airport","Bird Island","Seychelles",-3.72472,55.205299,6
WHF,"Wadi Halfa Airport","Wadi Halfa","Sudan",21.802698135375977,31.521577835083008,961
NBE,"Enfidha - Hammamet International Airport","Enfidha","Tunisia",36.075833,10.438611,21
HTY,"Hatay Airport","Hatay","Turkey",36.36277771,36.282222747800006,269
RVV,"Raivavae Airport","Raivavae","French Polynesia",-23.885200500499998,-147.662002563,7
FUO,"Foshan Shadi Airport","Foshan","China",23.083299636799996,113.069999695,6
HUZ,"Huizhou Airport","Huizhou","China",23.0499992371,114.599998474,50
ILD,"Lleida-Alguaire Airport","Lleida","Spain",41.728185,0.535023,1170
BIU,"Bildudalur Airport","Bildudalur","Iceland",65.64129638671875,-23.546199798583984,18
GJR,"Gjögur Airport","Gjogur","Iceland",65.99530029296875,-21.326900482177734,83
SAK,"Sauðárkrókur Airport","Saudarkrokur","Iceland",65.73169708249999,-19.572799682599996,8
IIA,"Inishmaan Aerodrome","Inishmaan","Ireland",53.09299850463867,-9.568059921264648,15
ULG,"Ulgii Mongolei Airport","Olgii","Mongolia",48.9933013916,89.9225006104,5732
KQT,"Qurghonteppa International Airport","Kurgan Tyube","Tajikistan",37.86640167236328,68.86470031738281,1473
VGD,"Vologda Airport","Vologda","Russia",59.282501220703125,39.944400787353516,387
ONK,"Olenyok Airport","Olenyok","Russia",68.514999,112.480003,847
SYS,"Saskylakh Airport","Saskylakh","Russia",71.92790222168,114.08000183105,0
LDG,"Leshukonskoye Airport","Arkhangelsk","Russia",64.8960037231,45.7229995728,220
HSK,"Huesca/Pirineos Airport","Huesca","Spain",42.0760993958,-0.316666990519,1768
CQM,"Ciudad Real Central Airport","Ciudad Real","Spain",38.8563888889,-3.97,0
NJF,"Al Najaf International Airport","Najaf","Iraq",31.989853,44.404317,103
CSA,"Colonsay Airstrip","Colonsay","United Kingdom",56.0574989319,-6.243060112,44
RKH,"Rock Hill - York County Airport","Rock Hill","United States",34.9878006,-81.05719757,666
AGC,"Allegheny County Airport","Pittsburgh","United States",40.354400634765625,-79.9301986694336,1252
VQQ,"Cecil Airport","Jacksonville","United States",30.2187004089,-81.876701355,81
FTY,"Fulton County Airport Brown Field","Atlanta","United States",33.7790985107,-84.5214004517,841
TII,"Tarin Kowt Airport","Tarin Kowt","Afghanistan",32.604198455799995,65.8657989502,4429
ZAJ,"Zaranj Airport","Zaranj","Afghanistan",30.972222,61.865833,1572
CCN,"Chakcharan Airport","Chaghcharan","Afghanistan",34.53300094604492,65.26699829101562,7383
FUG,"Fuyang Xiguan Airport","Fuyang","China",32.882157,115.734364,104
LCX,"Longyan Guanzhishan Airport","Longyan","China",25.6746997833,116.747001648,1225
BSD,"Baoshan Yunduan Airport","Baoshan","China",25.053301,99.168297,5453
ACX,"Xingyi Airport","Xingyi","China",25.0863888889,104.959444444,4150
HZH,"Liping Airport","Liping","China",26.32217,109.1499,1620
OSU,"The Ohio State University Airport - Don Scott Field","Columbus","United States",40.0798,-83.072998,905
ADS,"Addison Airport","Addison","United States",32.9686012268,-96.8364028931,644
DSI,"Destin Executive Airport","Destin","United States",30.40010071,-86.47149658,23
KHE,"Kherson International Airport","Kherson","Ukraine",46.6758,32.506401,148
SZS,"Ryan's Creek Aerodrome","Stewart Island","New Zealand",-46.8997,168.100998,62
HJJ,"Zhijiang Airport","Zhijiang","China",27.4411111111,109.7,882
YQI,"Yarmouth Airport","Yarmouth","Canada",43.826900482177734,-66.08809661865234,141
ISO,"Kinston Regional Jetport At Stallings Field","Kinston","United States",35.331401825,-77.60880279540001,93
FFA,"First Flight Airport","Kill Devil Hills","United States",36.0181999207,-75.67130279540001,13
LNJ,"Lintsang Airfield","Lincang","China",23.738100051900002,100.025001526,6230
CKS,"Carajás Airport","Parauapebas","Brazil",-6.11527776718,-50.0013885498,2064
MWK,"Tarempa Airport","Anambas Islands","Indonesia",3.3481199741363525,106.25800323486328,10
PGU,"Persian Gulf International Airport","Khalije Fars","Iran",27.379601,52.737701,27
YES,"Yasouj Airport","Yasuj","Iran",30.700500488281,51.545101165771,5939
OSM,"Mosul International Airport","Mosul","Iraq",36.305801,43.1474,719
TJH,"Tajima Airport","Toyooka","Japan",35.51279830932617,134.78700256347656,584
AXJ,"Amakusa Airport","Amakusa","Japan",32.482498,130.158997,340
KKX,"Kikai Airport","Kikai","Japan",28.321300506599997,129.927993774,21
AGJ,"Aguni Airport","Aguni","Japan",26.5925006866,127.240997314,38
ULZ,"Donoi Airport","Uliastai","Mongolia",47.7093,96.5258,5800
UGA,"Bulgan Airport","Bulgan","Mongolia",48.85499954223633,103.47599792480469,4311
ULO,"Ulaangom Airport","Ulaangom","Mongolia",50.066588,91.938273,0
LBX,"Lubang Airport","Lubang","Philippines",13.855400085449219,120.1050033569336,43
TJU,"Kulob Airport","Kulyab","Tajikistan",37.98809814453125,69.80500030517578,2293
CMJ,"Chi Mei Airport","Cimei","Taiwan",23.2131004333,119.417999268,63
TAZ,"Daşoguz Airport","Dasoguz","Turkmenistan",41.761101,59.826698,272
BWB,"Barrow Island Airport","Barrow Island","Australia",-20.86440086364746,115.40599822998047,26
DRB,"Derby Airport","Derby","Australia",-17.3700008392334,123.66100311279297,24
WGE,"Walgett Airport","Walgett","Australia",-30.032800674438477,148.12600708007812,439
BRT,"Bathurst Island Airport","Bathurst Island","Australia",-11.769200325012207,130.6199951171875,67
DKI,"Dunk Island Airport","Dunk Island","Australia",-17.9416999817,146.13999939,6
LZR,"Lizard Island Airport","Lizard Island","Australia",-14.673273,145.454571,70
HLT,"Hamilton Airport","Hamilton","Australia",-37.64889907836914,142.06500244140625,803
HCQ,"Halls Creek Airport","Halls Creek","Australia",-18.23390007019043,127.66999816894531,1346
FIZ,"Fitzroy Crossing Airport","Fitzroy Crossing","Australia",-18.181900024414062,125.55899810791016,368
RVT,"Ravensthorpe Airport","Ravensthorpe","Australia",-33.7971992493,120.208000183,197
PVU,"Provo Municipal Airport","Provo","United States",40.219200134277,-111.72299957275,4497
SBS,"Steamboat Springs Bob Adams Field","Steamboat Springs","United States",40.5163002,-106.8659973,6882
DTA,"Delta Municipal Airport","Delta","United States",39.3805999756,-112.508003235,4759
PUC,"Carbon County Regional/Buck Davis Field","Price","United States",39.61389923,-110.7509995,5957
LAM,"Los Alamos Airport","Los Alamos","United States",35.8797988892,-106.268997192,7171
HII,"Lake Havasu City Airport","Lake Havasu City","United States",34.571098,-114.358002,783
INW,"Winslow Lindbergh Regional Airport","Winslow","United States",35.021900177,-110.722999573,4941
DGL,"Douglas Municipal Airport","Douglas","United States",31.3425998688,-109.505996704,4173
MZK,"Marakei Airport","Marakei","Kiribati",2.058609962463379,173.27099609375,10
AEA,"Abemama Atoll Airport","Abemama","Kiribati",0.49083301424980164,173.82899475097656,8
AAK,"Buariki Airport","Buariki","Kiribati",0.1852779984474182,173.63699340820312,0
KUC,"Kuria Airport","Kuria","Kiribati",0.2186110019683838,173.44200134277344,0
AIS,"Arorae Island Airport","Arorae","Kiribati",-2.61611008644104,176.80299377441406,0
TMN,"Tamana Island Airport","Tamana","Kiribati",-2.485830068588257,175.97000122070312,0
BEZ,"Beru Airport","Beru Island","Kiribati",-1.3547199964523315,176.0070037841797,6
NIG,"Nikunau Airport","Nikunau","Kiribati",-1.31444001198,176.410003662,6
BBG,"Butaritari Atoll Airport","Butaritari","Kiribati",3.08583,172.811005,5
MTK,"Makin Island Airport","Makin","Kiribati",3.3744399547576904,172.99200439453125,0
MNK,"Maiana Airport","Maiana","Kiribati",1.0036100149154663,173.031005859375,8
NON,"Nonouti Airport","Nonouti","Kiribati",-0.6397219896316528,174.42799377441406,10
TSU,"Tabiteuea South Airport","Tabiteuea","Kiribati",-1.4744399785995483,175.06399536132812,0
WTZ,"Whitianga Airport","Whitianga","New Zealand",-36.83169937133789,175.6790008544922,10
KTF,"Takaka Airport","Takaka","New Zealand",-40.81330108642578,172.77499389648438,102
AFT,"Afutara Aerodrome","Afutara","Solomon Islands",-9.19138888889,160.948611111,23
